department,disease,question,answer,page_url
精神心理科,抑郁症,治疗抑郁症贵吗,抑郁症的费用因人而异，如果是抑郁神经症，不用吃药，做一下心理咨询，积极主动配合；如果是抑郁症，那就要吃药，真正的抑郁症是有生理原因的，你找一家专业一点的精神专科医院，费用不会太高。,https://www.familydoctor.com.cn/q/16192506.html
精神心理科,抑郁症,怎么知道自己得抑郁症,心境低落与其处境不相称，情绪的消沉可以从闷闷不乐到悲痛欲绝，自卑抑郁，甚至悲观厌世，可有自杀企图或行为；甚至发生木僵；部分病例有明显的焦虑和运动性激越；严重者可出现幻觉、妄想等精神病性症状。就算得了抑郁症,https://www.familydoctor.com.cn/q/16192468.html
精神心理科,抑郁症,我刚查出自己患有重度抑郁症，我刚上高三我该怎么办，我害怕控制不住自己。万一影响了学习我好怕会再次轻生再次死亡的念头,"你好，重度抑郁症是可以治好的。建议及时采用中药配合心理治疗可以达到很好的治疗效果，中药可以起到调理情绪,醒脑开窍、疏肝解郁、调理气血,调整机体的脏腑功能及平衡阴阳的作用。中药副作用小、标本兼治。同时配合心理治疗从根本上治疗疾病，才能取得满意的治疗效果，疾病反复发作的原因就是没有治疗心理因素，只有去除心理因素，才能达到根治。",https://www.familydoctor.com.cn/q/16153706.html
精神心理科,抑郁症,您好，我这一年来情绪低落，对一切都失去了兴趣，说话次数比以前少，变得越来越冷漠，记忆力下降，严重失眠，多次产生轻生的念头，请问这是抑郁症吗,这一年来情绪低落，对一切都失去了兴趣，失眠，有轻生念头，应该伴有轻度抑郁症，和学习压力，性格缺陷，生活变故等影响有关。并且处在青春期，本身情绪就浮动大，所以还是要学会自我调节的。放松心情多注意休息，不要给自己太大压力，不要整天一个人宅在家里，多参加些有意义的活动和体育锻炼，转一下注意力为好。,https://www.familydoctor.com.cn/q/16152189.html
精神心理科,抑郁症,心情很压抑，有时想哭。有时候碰到挫折，竟有想死的冲动，请问这是怎么回事,您好，关键是你自己要注意调节，同样的一件事情，我们可以以不同的心态和态度去面对的，我建议多与周边的人沟通交流，意见建议：你也不要把自己封闭起来，那样就不会孤单。还有是适当的培养一些兴趣爱好，丰富自己的生活，此外呢，多做做运动也是有助于身心健康的。,https://www.familydoctor.com.cn/q/16144774.html
精神心理科,抑郁症,抑郁症怎么治疗,您好，抑郁症是一种精神疾病，主要表现为情绪低落，兴趣减低，悲观，思维迟缓，缺乏主动性，自责自罪，饮食、睡眠差，担心自己患有各种疾病，感到全身多处不适，严重者可出现自杀念头和行为。不会自己恢复，需要积极治疗。,https://www.familydoctor.com.cn/q/16227182.html
精神心理科,抑郁症,抑郁症怎么回事,您好，抑郁症病人康复后的注意事项可以多进行一些户外活动：因为在生活中适度的户外运动就是一种防治抗抑郁症最有效的天然药物。所以那些长时间从事室内工作的人，平时每天要有两小时在室外活动，双休日最好安排两个下午到户外活动。,https://www.familydoctor.com.cn/q/16227178.html
精神心理科,抑郁症,抑郁症了怎么办,您好，抑郁症抑郁障碍患者的人际问题，提高他们的社会适应能力，婚姻或家庭治疗可改善康复期，抑郁障碍患者的夫妻关系和家庭关系，减少不良家庭环境对疾病复发的影响，祝您健康。,https://www.familydoctor.com.cn/q/16227171.html
精神心理科,抑郁症,抑郁症会怎么样,您好，抑郁症可采用的心理治疗种类有好多，常用的主要有支持性心理治疗、动力学心理治疗、认知治疗、行为治疗、人际心理治疗、婚姻和家庭治疗等，认知行为治疗方法，可矫正患者的认知偏见，减轻情感症状，改善行为应对能力，并可减少抑郁障碍患者的复发。人际心理治疗主要处理，,https://www.familydoctor.com.cn/q/16227170.html
精神心理科,抑郁症,抑郁症是否头昏头晕吗？,你的情况是由于长期的心理压抑和情感低落的抑郁症状的表现。多见心境低落与处境极不相称，情绪的消沉可以从闷闷不乐到悲痛欲绝，自卑抑郁，甚至悲观厌世，可有自杀企图或行为。,https://www.familydoctor.com.cn/q/16220136.html
精神心理科,抑郁症,重度抑郁症能够停药吗,重度抑郁症可以停药，但是必须是通过专业医生诊断病情已经好转可以停药再停药，并且必须要遵医嘱，不要盲目一下子就停药，需要在医生的指导下一点一点地停药，以免发生停药反应，导致病情更加严重。,https://www.familydoctor.com.cn/q/16192559.html
精神心理科,抑郁症,重度抑郁症吃什么药,如果是重度焦虑伴发中度抑郁的患者可以服用一些对于抑郁情绪和焦虑症状疗效都比较好的药物，比如说：帕罗西汀、度洛西汀、草酸艾司西酞普兰、盐酸多塞平、马来酸氟伏沙明等。,https://www.familydoctor.com.cn/q/16192551.html
精神心理科,抑郁症,中医怎么治抑郁症,抑郁症的这种疾病要通过中医来进行治疗的话，在中医理论上通常是由于肝气郁结。平时我们可以用小米和枸杞煲粥，然后放入冰糖，有利于调节不良的情绪，可以更好地帮助缓解抑郁的情绪。所以说建议最好采用中药配合心理治疗可以达到很好的治疗效果，中药采用以调理情绪，醒脑开窍、疏肝解郁、调理气血，调整机体的脏腑功能及平衡阴阳作用的汤药治疗。中药副作用小、标本兼治。同时配合心理治疗从根本上治疗疾病，才能取得满意的治疗效果，疾病反复发作的原因就是没有治疗心理因素，只有去除心理因素，才能达到根治,https://www.familydoctor.com.cn/q/16192544.html
精神心理科,抑郁症,中医如何治疗抑郁症,抑郁症的这种疾病要通过中医来进行治疗的话，在中医理论上通常是由于肝气郁结。平时我们可以用小米和枸杞煲粥，然后放入冰糖，有利于调节不良的情绪，可以更好地帮助缓解抑郁的情绪。所以说建议最好采用中药配合心理治疗可以达到很好的治疗效果，中药采用以调理情绪，醒脑开窍、疏肝解郁、调理气血，调整机体的脏腑功能及平衡阴阳作用的汤药治疗。中药副作用小、标本兼治。同时配合心理治疗从根本上治疗疾病，才能取得满意的治疗效果，疾病反复发作的原因就是没有治疗心理因素，只有去除心理因素，才能达到根治,https://www.familydoctor.com.cn/q/16192539.html
精神心理科,抑郁症,中医能治好抑郁症吗,轻中度的抑郁症是可以通过中药治愈的，但是重度治疗抑郁症还是靠着西药，中药治疗抑郁症只是能起辅助的作用。对轻微的抑郁症可以调理。很多西药副作用较轻的，可以考虑选用。,https://www.familydoctor.com.cn/q/16192534.html
精神心理科,抑郁症,中药可以治好抑郁症吗,轻中度的抑郁症是可以通过中药治愈的，但是重度治疗抑郁症还是靠着西药，中药治疗抑郁症只是能起辅助的作用。对轻微的抑郁症可以调理。很多西药副作用较轻的，可以考虑选用。,https://www.familydoctor.com.cn/q/16192526.html
精神心理科,抑郁症,中度抑郁症严重吗,中度抑郁症还是比较严重的，表现为：1.情绪低下、心境恶劣、缺乏兴趣、活力和精力减退，是本类抑郁症典型表现和特征之一。2.精神运动性阻滞。典型表现为行动迟缓，患者很少有自发性动作。3.脑功能阻滞和忧郁性认知。4.焦虑和激越。抑郁症患者常伴有焦虑症状，约占70%5.躯体症状。,https://www.familydoctor.com.cn/q/16192518.html
精神心理科,抑郁症,中成药能治好抑郁症吗,抑郁症主要是由于精神压力过大，长期情志不舒，思虑过渡等因素导致，在中医上，多数属于肝气郁结或肝郁脾虚引起。治疗可以服用中成药如柴胡舒肝散，逍遥丸或加味逍遥丸，舒肝解郁颗粒等药物治疗，规范治疗可以治愈，平时，注意多与人沟通，保持情绪舒畅。,https://www.familydoctor.com.cn/q/16192510.html
精神心理科,抑郁症,植物神经紊乱是抑郁症吗,植物神经紊乱和抑郁症是不一样的，首先植物神经紊乱和抑郁症的致病原因是不一样的。植物神经紊乱和抑郁症的临床症状也是不一样的。植物神经紊乱和抑郁症的治疗方法也是不一样的。,https://www.familydoctor.com.cn/q/16192501.html
精神心理科,抑郁症,针灸能治好抑郁症吗,心态觉得一切所以人的情绪是可以控制和治愈的很多异常情绪都是因为生理上（精神）的影响比如天气热了你会觉得闷烦等等首先要忘记那种随波逐流的感觉从新审视自己针灸可以治疗抑郁症，但是不能治好只能短时间管用推荐你去旅游还有多跟家人交流,https://www.familydoctor.com.cn/q/16192495.html
精神心理科,抑郁症,怎么治疗抑郁症啊,治疗抑郁症，首先选择药物治疗，把TCAS作为治疗抑郁的一线药，第二代非典型抗抑郁药为第二线药，其次可考虑MAOIS。也可以采取心理疗法，在心理医生的帮助下缓解抑郁情绪，也可以自己放松心情。,https://www.familydoctor.com.cn/q/16192482.html
精神心理科,抑郁症,怎么治疗失眠抑郁症,怎么治疗失眠性抑郁症，首先调整自己的情绪，让自己高兴快乐。可以适当地进行户外活动，跑步，打球，K歌，交友。自我减压，放松自己。生活中顺其自然，豁达大度，学会饶恕，会让自己更轻松，更舒畅，更愉悦。养成良好的生活习惯，定时上床睡觉，躺在床上，反复进行深呼吸，深深地吸，慢慢地呼。只关注自己的呼吸，不关心是否能睡着。放松自己，让自己平静，会很快入睡的。祝幸福快乐。,https://www.familydoctor.com.cn/q/16192480.html
精神心理科,抑郁症,怎么治疗狂躁性抑郁症,治疗狂躁抑郁症，应该药物治疗结合心理治疗，药物治疗以心境稳定剂治疗为主，心境稳定剂可以治疗和预防发作，在心境稳定剂基础上，根据病情需要联合其他药物；躁狂状态首选一种心境稳定剂治疗，根基病情需要，及时联合用药，联合另一种心境稳定剂，或抗精神病药，或苯二氮卓类；心境稳定剂常用的有碳酸锂和抗抽搐剂两类，抗抽搐剂包括丙戊酸钠，丙戊酸镁，卡马西平，拉莫三嗪；抗精神病药主要是新型非典型抗精神病药（如喹硫平、奥氮平、利培酮、阿立哌唑、齐拉西酮等）；镇静催眠药苯二氮卓类（安定等）。,https://www.familydoctor.com.cn/q/16192478.html
精神心理科,抑郁症,怎么治疗焦虑抑郁症,治疗抑郁焦虑症可采用以下方法：转移注意力。患了抑郁焦虑症后，脑中常常胡思乱想、坐立不安、百思不得其解、痛苦异常。如果总是注意自己的病状，有害而无益。应当转移注意力，如制定一个有意义的活动计划，并全力以赴去实现。当你沉浸在新的活动中时，就无暇顾及焦虑了,https://www.familydoctor.com.cn/q/16192477.html
精神心理科,抑郁症,怎么知道自己有没有抑郁症,判断抑郁症，可以通过去正规的医院咨询医生，请医生帮助判断是否患病，也可以通过抑郁症自我检测表来判断，表共计七大类别，细分45小项。满分100分，其中40分以下则是一般性心理障碍；40—60分是轻度抑郁症；60—80分是中度抑郁症；80—100分是重度抑郁症。,https://www.familydoctor.com.cn/q/16192473.html
精神心理科,抑郁症,怎么知道自己有没有得抑郁症,判断抑郁症，可以通过去正规的医院咨询医生，请医生帮助判断是否患病，也可以通过抑郁症自我检测表来判断，表共计七大类别，细分45小项。满分100分，其中40分以下则是一般性心理障碍；40—60分是轻度抑郁症；60—80分是中度抑郁症；80—100分是重度抑郁症。,https://www.familydoctor.com.cn/q/16192472.html
精神心理科,抑郁症,怎么样克服抑郁症,想要克服抑郁症，紧张的时候多练习深呼吸，就是深深地呼上一口气，再慢慢地吐出来，要有多慢就多慢。多种点花草和养些小动物，把它们当作是你的亲人一样对待。学会不要害羞，要厚脸皮。长时间是这样子的话，人就不容易对一些小事而常常耿耿于怀，也不会对自己产生无必要的压力。不要羡慕别人的好成绩，把别人作为你的目标。,https://www.familydoctor.com.cn/q/16192462.html
精神心理科,抑郁症,怎么样才会得抑郁症,想要得抑郁症，首先情感低落：对前途悲观失望，反复出现想死的念头或有自杀、自伤行为，情感低落有昼重夜轻的特点。然后对刺激反应迟钝，注意力集中困难，记忆力减退。其次言语动作减少与迟缓，此外，抑郁发作时还可出现恶心、心悸、胸闷、出汗等躯体症状，男性患者可出现阳痿，女性患者则出现性感缺失或闭经。,https://www.familydoctor.com.cn/q/16192459.html
精神心理科,抑郁症,怎么和抑郁症婆婆相处,婆婆得了抑郁症，首先应该多关心她，但是不要一直劝她，也不要让她总闲着，不然会胡思乱想。给婆婆报些旅游团什么的，跳广场舞也行，总之别让她想一些让她沮丧的事，人一想多脑子就糊涂了。,https://www.familydoctor.com.cn/q/16192454.html
精神心理科,抑郁症,怎么跟抑郁症婆婆相处,婆婆得了抑郁症，首先应该多关心她，但是不要一直劝她，也不要让她总闲着，不然会胡思乱想。给婆婆报些旅游团什么的，跳广场舞也行，总之别让她想一些让她沮丧的事，人一想多脑子就糊涂了。,https://www.familydoctor.com.cn/q/16192451.html
精神心理科,抑郁症,怎么跟抑郁症老公相处,丈夫得了抑郁症，必须让丈夫知道您是深爱着他。得了抑郁症的男人，基本上都会缺少安全感，尤其是对家庭，所以，作为妻子，必须用行动来感动丈夫，让丈夫显而易见的知道您是深爱着她的，可以为他付出您的所有，那么，这个男人就会在享受家庭和爱情幸福的前提下，逐步缓解各种压力，减少抑郁症的发病时间，让抑郁的男人不再抑郁。,https://www.familydoctor.com.cn/q/16192449.html
精神心理科,抑郁症,怎么防止抑郁症,预防抑郁症，首先要及时寻求心理医生的帮助。积极参加各类实践活动。锻炼自己，提高心理承受能力，丰富经验，从而促进心理健康。抑郁症的预防还应自觉学习心理卫生知识。可通过心理卫生课或讲座，通过阅读心理卫生书刊等途径接受心理卫生教育，并把知识运用于自己的生活、学习、工作中去。增强自我心理调节。,https://www.familydoctor.com.cn/q/16192447.html
精神心理科,抑郁症,我是一名高中生，去年因为生病休学一年，过去一年里我每天在家心情很压抑，特别孤独，父母又不理解，但支持我的是今年就可以和高一新生一起入学了。最近学校说我不一定可以上学，然后我真的很失望，想死的心都有了，我不想在家了因为很孤独又不能学到知识，我现在应该在家怎么做呢,你好，考虑为心理负担过重、压力过大引起的，也不排除抑郁症等因素，可以去精神科检查，要注意休息，情绪波动不可以太大。,https://www.familydoctor.com.cn/q/16144631.html
精神心理科,抑郁症,14个月大了，可是她有中度贫血，不知道是不是我怀着她的时候没有注意，她已经晕倒过几次了，我很怕她以后会有点什么三长两短，小孩中度贫血该怎么治疗？能不能根治好？,你好，通常中度贫血检查血常规提示血色素在60~90克每升，需要进一步检查明确是哪一种类型的贫血，比如地中海贫血，缺铁性贫血，营养不良性贫血等。如果是地中海贫血，属于遗传性疾病，需要结合输血，除铁甚至切除脾脏治疗。缺铁性贫血结合铁剂补充可以纠正贫血。,https://www.familydoctor.com.cn/q/16138814.html
精神心理科,抑郁症,抑郁症怎么样的,您好，抑郁症是精神卫生专科疾病，如果症状持续两周以上，依靠个人努力难以改善，需要正规干预治疗，建议到正规医院的精神科就诊，规范治疗，一定要多吃因为好可以辅助心理咨询。,https://www.familydoctor.com.cn/q/16227180.html
精神心理科,抑郁症,抑郁症怎么得,您好，抑郁症很多人对抑郁症不陌生，有着本质区别，它有明显的特征，综合起来有三大主要症状，就是情绪低落、思维迟缓和运动抑制。情绪低落就是高兴不起来、总是忧愁伤感、甚至悲观绝望。《红楼梦》中整天皱眉叹气、动不动就流眼泪的林黛玉就是典型的例子。,https://www.familydoctor.com.cn/q/16227175.html
精神心理科,抑郁症,抑郁症的怎么办,您好，抑郁症的治疗，包括药物治疗和非药物治疗，尽可能早期识别，早期治疗、足量、足疗程治疗。抗抑郁药是当前，治疗各种抑郁障碍的主要药物，能有效解除抑郁心境及伴随的焦虑、紧张和躯体症状，一般来说新型抗抑郁药疗效好，副作用小、耐受性好、使用安全和方便，,https://www.familydoctor.com.cn/q/16227167.html
精神心理科,抑郁症,抑郁症会导致头晕脑胀吗？,应该来说是会有这些表现的，这个抑郁症了他的引起的是比较多的，有可能出现的是一些并发的，没有人可以能够说清楚的。建议一定要实事求是的做相应的一些解决才比较好。建议对症下药。,https://www.familydoctor.com.cn/q/16220178.html
精神心理科,抑郁症,重症抑郁症需要住院吗,重度抑郁症患者可以住院治疗也可以门诊治疗，但是建议主要治疗，可以在医生的检测下观察患者的病情，采取更加系统的治疗方案，但是病情较轻的患者可以不用住院治疗，遵医嘱配合治疗就好。,https://www.familydoctor.com.cn/q/16192572.html
精神心理科,抑郁症,重症抑郁症能治好吗,大部分抑郁症患者能达到临床治愈。抑郁症为常见精神障碍之一。大多数抑郁症患者在经过系统抗抑郁治疗后病情可逐渐获得好转、甚至症状完全消失，恢复正常生活、学习及工作，达到临床治愈。,https://www.familydoctor.com.cn/q/16192570.html
精神心理科,抑郁症,重度抑郁症如何治疗,重度抑郁症要采用抗抑郁剂，抗抑郁药是当前治疗各种抑郁障碍的主要药物，能有效解除抑郁心境及伴随的焦虑、紧张和躯体症状，有效率约60%～80%。具体用法和方式必须遵从医嘱，到正规医院或者品牌医生等专业人士那里获得专业治疗和指导。一般来说，目前的抑郁症治疗主要还是药物指西药治疗以及心理治疗，严重的患者可以采取物理治疗如电休克治疗。,https://www.familydoctor.com.cn/q/16192564.html
精神心理科,抑郁症,重度抑郁症能治愈吗,抑郁症只是心灵的小感冒，是心理疾病中很普遍的一种，是可以完全治愈的。你朋友一定要先了解这个。而且对自己的状况抱有积极的心态。抑郁症在没有很严重的情况下不需要用药物治疗。大多数抑郁症患者在经过系统抗抑郁治疗后病情可逐渐获得好转、甚至症状完全消失，恢复正常生活、学习及工作，达到临床治愈。,https://www.familydoctor.com.cn/q/16192561.html
精神心理科,抑郁症,重度抑郁症可以停药吗,重度抑郁症可以停药，但是必须是通过专业医生诊断病情已经好转可以停药再停药，并且必须要遵医嘱，不要盲目一下子就停药，需要在医生的指导下一点一点地停药，以免发生停药反应，导致病情更加严重。,https://www.familydoctor.com.cn/q/16192555.html
精神心理科,抑郁症,重度抑郁症还能继续工作吗,重症抑郁患者表现为社交能力障碍、不合群、离群、情绪低落、躯体不适、食欲不振等特点。严重可伴有自杀。患者的智力意识清楚而正常。不建议出去工作的，因严重的一般有自杀倾向，工作也会出错，建议病情减轻后在工作。,https://www.familydoctor.com.cn/q/16192552.html
精神心理科,抑郁症,中医能治疗抑郁症吗,中医能够治疗抑郁症的，对于抑郁症严重的病人可以尝试以下的服用方法，夜交藤30克，五味子15克，合欢皮15克，菌灵芝30克(先熬)，酸枣仁15克，茯神15克，当归15克，熟地15克，刺五加30克，磁石40克，水煎服。服用一段时间刺五加，可以起到治疗失眠、降血压、增强机体防御能力等作用。值得注意的是，刺五加原名五加皮，分为刺五加、五加皮、香加皮三种不同药材，很容易混淆。,https://www.familydoctor.com.cn/q/16192535.html
精神心理科,抑郁症,中医可以治疗抑郁症吗,中医能够治疗抑郁症，首先，抑郁症属于中医学“郁证”的范畴。郁证是由于情志不舒、气机郁滞所引起的，以心情抑郁、情绪不宁、胸部满闷，或易怒易哭等症为主要临床表现的病症。其次，采用鬼门十三针针灸治疗，抑郁症患者经常处于紧张状态，他们的大脑神经长期紧绷，采用针灸疗法能够让他们紧绷的神经放松下来，还能够疏通身体阻塞的经络，身体经络畅通，才能达到阴阳平衡的效果。最后，采用现代心理疗法，帮助抑郁症患者放下心中焦虑、恐惧的事情，积极的接受医生的治疗，才能保及时的控制病情。,https://www.familydoctor.com.cn/q/16192531.html
精神心理科,抑郁症,中度抑郁症治愈得好吗,中度抑郁是可以治愈的，但是需要坚持，如果不能坚持的，信心不足的，应该考虑适当的辅助药物，这样才有利于恢复，单纯的自我心理行为矫正，有一定的难度，按照以上的方法，需要坚持三个月以上，观察效果，平时要避免精神刺激，避免心理压力方面的因素。,https://www.familydoctor.com.cn/q/16192524.html
精神心理科,抑郁症,中度抑郁症应如何治疗,得了中度抑郁症，要找到为什么抑郁症的症结，如果能够解决该问题那么很快就能好起来，比如工作压力大，过于纠结某事等。此外有人是因为吃的药过敏了，所以在医生建议下停药或者减少；可以用物理方法和心理疏导的方法，在家听听舒缓的音乐会有效的。,https://www.familydoctor.com.cn/q/16192521.html
精神心理科,抑郁症,中度抑郁症能治好吗,中度抑郁是可以治好的，如果自我生活调理能够有较强的信心，通过自我生活调理可以改善，但是需要坚持，如果不能坚持的，信心不足的，应该考虑适当的辅助药物，这样才有利于恢复，单纯的自我心理行为矫正，有一定的难度，按照以上的方法，需要坚持三个月以上，观察效果，平时要避免精神刺激，避免心理压力方面的因素。,https://www.familydoctor.com.cn/q/16192514.html
精神心理科,抑郁症,中度抑郁症不吃药能好吗,中度抑郁症一般是需要吃药的，可以去权威一点的大医院检查确诊之后遵医嘱，要学会相信给病人治疗的医生，并且督促病人配合医生的药物治疗，定期到病人到医院复诊，切不可因为药物有副作用或因为病人不愿意服药而不配合医生的药物治疗。,https://www.familydoctor.com.cn/q/16192511.html
精神心理科,抑郁症,治疗抑郁症费用高吗,抑郁症的费用因人而异，如果是抑郁神经症，不用吃药，做一下心理咨询，积极主动配合；如果是抑郁症，那就要吃药，真正的抑郁症是有生理原因的，你找一家专业一点的精神专科医院，费用不会太高。,https://www.familydoctor.com.cn/q/16192505.html
精神心理科,抑郁症,针灸治疗抑郁症有效吗,心态觉得一切所以人的情绪是可以控制和治愈的很多异常情绪都是因为生理上（精神）的影响比如天气热了你会觉得闷烦等等首先要忘记那种随波逐流的感觉从新审视自己针灸可以治疗抑郁症，但是不能治好只能短时间管用推荐你去旅游还有多跟家人交流,https://www.familydoctor.com.cn/q/16192499.html
精神心理科,抑郁症,怎么治疗抑郁症最好,治疗抑郁症，需要结合自我治疗和医生治疗最好，自我治疗要坚持锻炼，多吃蔬菜水果。医生治疗分为药物治疗和心理治疗，药物治疗为首选，心理治疗为辅，但是确实最重要的一部分。只有结合三种疗法治疗才是最好的。,https://www.familydoctor.com.cn/q/16192485.html
精神心理科,抑郁症,怎么克服抑郁症?,想要克服抑郁症，紧张的时候多练习深呼吸，就是深深地呼上一口气，再慢慢地吐出来，要有多慢就多慢。多种点花草和养些小动物，把它们当作是你的亲人一样对待。学会不要害羞，要厚脸皮。长时间是这样子的话，人就不容易对一些小事而常常耿耿于怀，也不会对自己产生无必要的压力。不要羡慕别人的好成绩，把别人作为你的目标。,https://www.familydoctor.com.cn/q/16192455.html
精神心理科,抑郁症,怎么得抑郁症,想要得抑郁症，首先情感低落：对前途悲观失望，反复出现想死的念头或有自杀、自伤行为，情感低落有昼重夜轻的特点。然后对刺激反应迟钝，注意力集中困难，记忆力减退。其次言语动作减少与迟缓，此外，抑郁发作时还可出现恶心、心悸、胸闷、出汗等躯体症状，男性患者可出现阳痿，女性患者则出现性感缺失或闭经。,https://www.familydoctor.com.cn/q/16192446.html
精神心理科,抑郁症,怎么才能患上抑郁症,患上抑郁症可以表现为：1、情感低落：对前途悲观失望，反复出现想死的念头或有自杀、自伤行为，情感低落有昼重夜轻的特点。2、对刺激反应迟钝，注意力集中困难，记忆力减退。3、言语动作减少与迟缓4、此外，抑郁发作时还可出现恶心、心悸、胸闷、出汗等躯体症状，男性患者可出现阳痿，女性患者则出现性感缺失或闭经。,https://www.familydoctor.com.cn/q/16192444.html
精神心理科,抑郁症,怎么帮助抑郁症的丈夫,丈夫得了抑郁症，必须让丈夫知道您是深爱着他。得了抑郁症的男人，基本上都会缺少安全感，尤其是对家庭，所以，作为妻子，必须用行动来感动丈夫，让丈夫显而易见的知道您是深爱着她的，可以为他付出您的所有，那么，这个男人就会在享受家庭和爱情幸福的前提下，逐步缓解各种压力，减少抑郁症的发病时间，让抑郁的男人不再抑郁。,https://www.familydoctor.com.cn/q/16192443.html
精神心理科,抑郁症,不想出门，不想动，不想说话。感觉自己特别没有用。未来一片迷茫。对生活失去兴趣。食欲不振。晚上经常失眠。特别想死。这算不算抑郁症？,现在的情况考虑是有抑郁症了，属于心理疾病的类型，出现了情绪低落，悲观自卑，闷闷不乐，对身体的影响是很大的，需要使用抗抑郁症的药物治疗比较合适，避免影响身体健康。,https://www.familydoctor.com.cn/q/16135807.html
精神心理科,抑郁症,请问需要药物干预，中度到重度之间的抑郁症患者，应该到哪些机构诊治？精神科还是心理科？,中度到重度之间的抑郁症患者，抑郁症属于心理问题，还不属于精神层面的疾病，精神层面的疾病，一般大脑会发生异常，所以建议先看心理医生，心理干预治疗结合药物治疗。可以在西医治疗的基础上，结合中药温和调理下，可以起到排除病理障碍气滞、血淤、痰结、调理情绪等，以达到治疗目的。运动是最好的心理良药，每天坚持运动为宜。,https://www.familydoctor.com.cn/q/16132908.html
精神心理科,抑郁症,医生 你好 我自己觉得我是得了抑郁症 每天的心情都很低落 想死 每次心情不好的时候 就拿刀往身上割 心里看着就会舒服点 每天白天看着很好 到了晚上睡得很晚 自己一个人在床上哭 很难受我也不知道怎么回事,你好，根据你的描述，你的情况可能有一定的抑郁情况，但是总体来说问题不大，因为每个人都有情绪低落，心情低落的时候，都有人生的低潮，这是人生必经的过程，用正确的态度看待就可以。指导意见：建议如果心情不好，尽可能的去转移注意力，让自己的注意力，放在学习或者工作上，人忙忙碌碌的，就没有心思考虑一些，小问题，忙碌起来什么都好了，建议找一个特别人打交道的工作，忙忙碌碌的就好了。人忙忙碌碌的，身体会很健康。祝你健康,https://www.familydoctor.com.cn/q/16131447.html
精神心理科,抑郁症,我乳腺癌做手术1年七个月了今年一下就更年期抑郁症了，吃什么药不管用最后去精神病医院给配药，已经喝了快43天了问问王主任喝抑郁症药对我乳腺有没有影响,您好，乳腺癌术后心理障碍的程度是严重的，这种严重的精神障碍会进一步影响患者的康复和生活质量，而在精神障碍中又以抑郁症最为常见。心理干预对于控制病人情绪、减轻治疗不良反应、增强疗效、改善预后和提高生存质量有明显的作用。乳腺癌术后抑郁症患者采取了由专业心理咨询师参与的心理干预，明显提高了患者的生活质量。,https://www.familydoctor.com.cn/q/16131440.html
精神心理科,抑郁症,心情不好时心脏部位痛，经常不舒服。心跳慢是怎么回事？,"你好，引起心脏跳动频率的原因有很多，主要是用于心脏功能所导致的。随着年龄的增长各个器官都会衰竭。建议您带老人去做一个心脏彩超，24小时动态心电图进行详细检查准确后，对症治疗。你要注意自己不要紧张,与性格等因素也很大.是神经衰弱或是心脏神经官能症的表现.所以你检查都很正常,可以适当你的镇静治疗,配合心理调摄",https://www.familydoctor.com.cn/q/16130314.html
精神心理科,抑郁症,以前会头痛，然后就经常感觉呼吸不畅，有几次有窒息感。去做心电图，显示心跳是一百多。做了很多检查都没有问题。对什么东西都没有兴趣，我感觉未来没有对我没有吸引力。我想问一下，这是抑郁症吗？,以前会头痛，经常感觉呼吸不畅，各项检查都正常，不排除伴有轻度抑郁症，心跳过速和心律失常有关，不一定是大问题，抑郁和自身性格，压力，环境等因素影响有关。要学会自我排解，放松心情不要给自己太大压力，运动是最好的心理良药，每天坚持两个小时的有氧运动。不要长时间一个人独处，必要的看心理医生。,https://www.familydoctor.com.cn/q/16126003.html
精神心理科,抑郁症,一直都有乳腺小叶增生3年，平常容易出现乳腺发胀，发紧，而且疼疼的感觉，心情起伏不定，容易抑郁，平常在吃药，我想咨询医生，乳腺小叶增生能用精油按摩吗？,您好，您的情况出现小叶增生，乳房发紧，疼痛，这个情况考虑是与您平时心情抑郁，起伏不定有关系，乳腺小叶增生是可以用精油按摩的，不过最好是找专业的按摩机构，或者可能会起到适得其反的作用，平时要保持心情舒畅，适当参加体育活动，增强自身的免疫力，饮食清淡。,https://www.familydoctor.com.cn/q/16122807.html
精神心理科,抑郁症,失眠症与抑郁症的区别？,失眠症与睡眠障碍为主要临床表现，其特点为，入睡困难，多梦易醒，睡眠持续时间短，睡眠质量下降。多使用苯二氮卓类镇静催眠药物治疗。抑郁症这是一组以持续性心境低落，意志活动减退，思维迟缓，为主要临床表现的精神心理疾病。并伴有精力缺乏感，食欲减退，性欲减退，睡眠时间较短，易早醒等症状。多使用抗抑郁药物配合心理治疗。,https://www.familydoctor.com.cn/q/16945032.html
精神心理科,抑郁症,戒烟后会诱发焦虑忧郁状态吗  ？,你好，戒烟后一般都会引起，或轻或重的焦虑忧郁状态，需要分散下注意力，及时调整自己情绪，可以适当参加一些户外运动，或者是参加一些其他娱乐活动，要给自己足够的信心，戒烟后对自己的身体健康，对家人都是有一定的好处，每天规律运动锻炼，多吃一些新鲜的蔬菜水果，只要坚持过一段时间，就会缓解了焦虑心情,https://www.familydoctor.com.cn/q/16906744.html
